Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,Age,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Kidhome,Teenhome,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,K_cluster,AcceptedCmpTotal,TotalMntprod
67369.0,81.00000000000001,1298.0000000000002,0.0,70.0,36.99999999999999,14.0,42.0,45.0,3.999999999999999,6.999999999999998,3.999999999999999,10.000000000000002,3.999999999999999,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,2,1461.0000000000002
58400.999999999956,55.00000000000002,10.000000000000002,0.0,10.999999999999995,16.999999999999996,29.000000000000004,29.000000000000004,54.000000000000014,1.0,1.0,2.0000000000000004,2.0000000000000004,3.999999999999999,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,96.0
62306.999999999956,94.0,87.00000000000003,12.999999999999996,33.99999999999999,10.000000000000002,5.999999999999999,10.000000000000002,61.99999999999999,1.0,3.999999999999999,0.0,3.999999999999999,5.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,160.00000000000003
43640.99999999998,50.0,56.999999999999986,2.0000000000000004,51.00000000000001,3.999999999999999,2.0000000000000004,23.000000000000004,45.0,3.0,2.0000000000000004,1.0,3.999999999999999,5.999999999999999,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,139.0
70090.99999999999,11.0,964.0000000000002,33.99999999999999,137.00000000000006,14.999999999999998,0.0,11.0,45.0,2.0000000000000004,5.0,2.0000000000000004,10.000000000000002,8.000000000000002,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1161.0000000000002
78075.00000000006,71.99999999999999,572.0000000000002,8.000000000000002,258.99999999999994,33.99999999999999,35.0,80.00000000000003,42.0,1.0,3.0,5.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,988.0000000000002
59184.000000000044,5.999999999999999,340.9999999999999,97.00000000000004,113.00000000000003,143.99999999999997,100.00000000000003,65.99999999999997,53.00000000000001,3.0,5.999999999999999,5.999999999999999,12.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,861.0
54809.00000000001,0.0,62.99999999999998,5.999999999999999,56.999999999999986,12.999999999999996,12.999999999999996,22.0,36.99999999999999,3.999999999999999,2.0000000000000004,1.0,5.0,3.999999999999999,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,173.99999999999994
58113.000000000044,65.99999999999997,220.99999999999997,97.00000000000004,169.00000000000006,102.00000000000001,78.0,84.00000000000001,55.00000000000002,3.0,9.000000000000002,2.0000000000000004,8.000000000000002,6.999999999999998,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,0,751.0000000000001
51412.00000000004,42.0,140.00000000000003,3.000000000000001,29.000000000000004,3.999999999999999,5.0,14.0,56.00000000000001,2.0000000000000004,3.0,2.0000000000000004,3.999999999999999,3.999999999999999,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,195.00000000000003
66635.99999999996,63.999999999999986,291.0,10.000000000000002,658.0,84.00000000000001,10.000000000000002,0.0,56.999999999999986,1.0,3.0,3.999999999999999,9.000000000000002,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1053.0
50965.00000000001,87.00000000000003,543.9999999999999,12.999999999999996,84.99999999999997,8.000000000000002,5.999999999999999,29.000000000000004,58.000000000000014,3.0,10.000000000000002,3.999999999999999,5.0,8.000000000000002,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,684.9999999999999
18351.000000000015,1.0,0.9999999999999993,12.0,9.000000000000002,0.0,14.0,6.999999999999998,23.999999999999996,1.0,2.0000000000000004,0.0,3.0,6.999999999999998,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,43.0
40451.00000000003,54.000000000000014,35.0,0.0,4.000000000000001,0.0,0.0,10.000000000000002,56.999999999999986,1.0,1.0,1.0,2.0000000000000004,5.0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,49.0
36317.00000000001,53.00000000000001,87.00000000000003,3.000000000000001,25.000000000000004,3.0,2.0000000000000004,12.999999999999996,48.99999999999999,2.0000000000000004,3.0,0.0,3.999999999999999,6.999999999999998,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,133.00000000000003
42212.99999999999,96.0,309.00000000000006,3.000000000000001,23.999999999999996,3.999999999999999,3.0,20.0,56.999999999999986,2.0000000000000004,5.0,1.0,6.999999999999998,6.999999999999998,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,363.00000000000006
65748.0,58.000000000000014,172.00000000000006,73.00000000000003,93.0,94.99999999999999,78.0,33.99999999999999,58.999999999999986,2.0000000000000004,2.0000000000000004,3.999999999999999,10.000000000000002,1.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,545.0000000000001
77043.99999999994,12.0,624.9999999999999,37.99999999999999,241.99999999999994,50.0,33.99999999999999,76.00000000000001,42.0,2.0000000000000004,6.999999999999998,11.0,11.0,3.999999999999999,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,1064.9999999999998
74918.00000000001,78.0,971.9999999999999,58.999999999999986,658.0,25.000000000000004,18.999999999999996,58.999999999999986,45.0,1.0,5.0,9.000000000000002,5.999999999999999,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2,1,1791.9999999999998
56720.99999999999,63.999999999999986,157.00000000000003,5.999999999999999,39.0,5.999999999999999,12.999999999999996,75.0,42.0,5.0,3.999999999999999,1.0,5.0,5.999999999999999,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,296.0
42159.999999999985,26.0,47.99999999999999,9.000000000000002,45.0,3.0,14.999999999999998,20.0,39.0,3.999999999999999,2.0000000000000004,1.0,3.999999999999999,5.999999999999999,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,140.0
61559.00000000004,8.000000000000002,278.9999999999999,82.99999999999999,87.99999999999999,32.0,14.0,33.99999999999999,48.99999999999999,1.0,3.999999999999999,2.0000000000000004,10.000000000000002,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,529.9999999999999
33628.99999999999,48.99999999999999,132.0,0.0,16.0,0.0,0.0,3.999999999999999,51.00000000000001,5.0,3.0,1.0,3.999999999999999,9.000000000000002,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,152.0
34377.00000000002,55.00000000000002,61.99999999999999,0.0,22.0,3.0,1.0,26.0,51.00000000000001,2.0000000000000004,2.0000000000000004,2.0000000000000004,2.0000000000000004,6.999999999999998,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,114.0
8940.000000000004,25.000000000000004,0.9999999999999993,45.0,3.000000000000001,3.999999999999999,5.999999999999999,42.0,28.000000000000004,3.0,3.0,1.0,3.0,8.000000000000002,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,101.0
26227.999999999985,50.0,2.000000000000001,5.999999999999999,4.000000000000001,3.0,1.0,9.000000000000002,41.00000000000001,1.0,1.0,0.0,2.0000000000000004,8.000000000000002,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,25.0
77296.99999999996,84.00000000000001,408.00000000000017,61.00000000000001,109.00000000000004,47.99999999999999,100.00000000000003,41.00000000000001,56.999999999999986,1.0,5.0,6.999999999999998,9.000000000000002,3.999999999999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,767.0000000000002
40210.99999999997,30.0,51.00000000000001,1.0,6.999999999999998,2.0000000000000004,1.0,25.000000000000004,33.00000000000001,2.0000000000000004,2.0000000000000004,1.0,2.0000000000000004,8.000000000000002,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,87.00000000000001
33438.00000000003,81.00000000000001,61.99999999999999,1.0,16.0,3.0,2.0000000000000004,5.999999999999999,56.00000000000001,3.999999999999999,2.0000000000000004,1.0,3.999999999999999,5.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,90.0
75032.00000000004,73.99999999999997,951.9999999999997,12.0,180.00000000000006,47.00000000000001,12.0,12.0,55.00000000000002,2.0000000000000004,5.0,3.999999999999999,9.000000000000002,3.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1214.9999999999998
61284.00000000003,76.00000000000001,618.0,14.999999999999998,105.99999999999996,20.0,6.999999999999998,45.0,58.999999999999986,1.0,11.0,2.0000000000000004,8.000000000000002,5.999999999999999,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,811.0
22518.000000000004,35.99999999999999,11.0,6.999999999999998,12.000000000000005,2.0000000000000004,2.0000000000000004,26.999999999999996,28.000000000000004,2.0000000000000004,2.0000000000000004,1.0,2.0000000000000004,5.0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,61.0
54729.999999999985,63.999999999999986,317.99999999999994,3.000000000000001,16.999999999999996,3.999999999999999,6.999999999999998,56.00000000000001,39.0,5.0,3.999999999999999,1.0,8.000000000000002,3.999999999999999,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,404.99999999999994
38451.99999999998,61.99999999999999,56.00000000000001,0.0,14.0,0.0,0.0,2.000000000000001,58.999999999999986,3.0,3.0,0.0,3.0,6.999999999999998,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,72.0
44420.99999999998,53.00000000000001,109.99999999999997,5.0,58.999999999999986,6.999999999999998,1.0,6.999999999999998,42.99999999999999,5.0,5.0,0.0,3.999999999999999,8.000000000000002,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,188.99999999999994
38197.0,86.0,23.000000000000004,0.0,10.999999999999995,2.0000000000000004,1.0,3.0,28.000000000000004,1.0,1.0,0.0,3.0,5.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,40.0
41985.99999999998,14.999999999999998,26.999999999999996,5.0,8.000000000000002,8.000000000000002,3.0,12.0,35.99999999999999,3.0,3.0,0.0,3.999999999999999,3.999999999999999,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,63.0
28426.99999999999,67.00000000000001,17.999999999999996,3.000000000000001,18.999999999999996,3.0,3.0,5.999999999999999,31.0,2.0000000000000004,2.0000000000000004,0.0,3.0,8.000000000000002,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,51.99999999999999
37395.000000000015,47.00000000000001,17.999999999999996,0.0,9.000000000000002,0.0,1.0,11.0,37.99999999999999,1.0,1.0,0.0,3.0,5.999999999999999,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,39.0
64722.00000000006,47.00000000000001,303.00000000000006,0.0,279.9999999999999,60.00000000000001,100.00000000000003,14.999999999999998,42.99999999999999,3.999999999999999,8.000000000000002,2.0000000000000004,11.0,5.999999999999999,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,758.0
55249.00000000001,81.00000000000001,97.00000000000004,1.0,18.999999999999996,2.0000000000000004,0.0,11.0,58.000000000000014,1.0,2.0000000000000004,1.0,3.999999999999999,3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,130.00000000000006
84905.99999999997,97.99999999999999,997.0000000000002,14.999999999999998,413.99999999999983,99.00000000000004,30.0,76.00000000000001,42.0,1.0,5.0,5.999999999999999,12.0,2.0000000000000004,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,2,3,1631.0
44213.00000000001,47.99999999999999,94.99999999999999,11.0,35.0,0.0,3.999999999999999,6.999999999999998,61.99999999999999,3.999999999999999,2.0000000000000004,1.0,5.0,5.999999999999999,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,152.0
25706.999999999996,17.999999999999996,0.9999999999999993,5.999999999999999,2.000000000000001,3.0,5.999999999999999,3.0,30.0,1.0,1.0,0.0,3.0,6.999999999999998,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,21.0
59062.00000000002,73.99999999999997,45.99999999999999,1.0,12.000000000000005,3.0,0.0,9.000000000000002,47.00000000000001,2.0000000000000004,2.0000000000000004,0.0,3.0,3.999999999999999,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,71.0
76624.00000000004,68.00000000000001,411.0000000000001,97.00000000000004,146.99999999999994,54.000000000000014,100.00000000000003,65.99999999999997,52.00000000000001,1.0,5.0,10.000000000000002,6.999999999999998,1.0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,875.0000000000001
66000.0,35.99999999999999,244.0000000000001,51.00000000000001,270.00000000000006,100.99999999999996,0.0,45.0,67.00000000000001,1.0,1.0,3.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,711.0000000000002
27683.000000000007,89.99999999999997,151.99999999999997,9.000000000000002,121.00000000000003,12.0,12.0,45.0,35.99999999999999,3.999999999999999,5.999999999999999,2.0000000000000004,3.999999999999999,8.000000000000002,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,351.0
1729.9999999999993,64.99999999999997,0.9999999999999993,1.0,3.000000000000001,0.9999999999999998,1.0,1.0,42.99999999999999,14.999999999999998,0.0,0.0,0.0,20.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,8.0
7500.0000000000055,62.99999999999998,10.000000000000002,16.999999999999996,17.999999999999996,8.000000000000002,26.0,40.00000000000001,22.0,3.999999999999999,3.0,2.0000000000000004,2.0000000000000004,9.000000000000002,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,119.0
40520.999999999985,82.00000000000003,12.0,0.0,5.0,0.0,0.0,3.999999999999999,45.99999999999999,1.0,0.0,1.0,2.0000000000000004,5.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,21.0
20427.000000000015,62.99999999999998,5.0,0.0,4.000000000000001,0.0,0.0,1.0,41.00000000000001,1.0,1.0,0.0,2.0000000000000004,8.000000000000002,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,10.0
65106.000000000044,55.00000000000002,790.0000000000003,18.999999999999996,132.99999999999997,12.0,0.0,18.999999999999996,39.0,3.0,8.000000000000002,3.0,12.999999999999996,5.999999999999999,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,973.0000000000003
69969.00000000001,63.999999999999986,881.9999999999998,29.000000000000004,514.0000000000001,37.99999999999999,29.000000000000004,43.99999999999999,48.99999999999999,1.0,3.999999999999999,2.0000000000000004,5.999999999999999,3.0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,2,2,1536.0
67433.00000000003,51.00000000000001,614.9999999999998,28.000000000000004,258.99999999999994,12.0,47.99999999999997,30.0,61.99999999999999,3.999999999999999,5.999999999999999,5.0,12.999999999999996,3.999999999999999,0,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,991.9999999999998
77766.0,97.00000000000004,1004.0000000000001,58.999999999999986,265.0,114.99999999999999,58.999999999999986,26.999999999999996,47.00000000000001,2.0000000000000004,11.0,10.000000000000002,11.0,5.999999999999999,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,1529.0
74716.00000000006,92.00000000000003,132.99999999999997,26.999999999999996,421.0000000000001,12.999999999999996,100.00000000000003,71.0,42.0,2.0000000000000004,6.999999999999998,3.0,5.0,3.999999999999999,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,765.0000000000001
55157.99999999997,71.99999999999999,292.99999999999994,0.0,87.00000000000003,3.999999999999999,11.0,23.000000000000004,43.99999999999999,3.999999999999999,6.999999999999998,2.0000000000000004,5.0,6.999999999999998,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,418.0
62971.999999999985,39.0,312.9999999999999,14.999999999999998,47.00000000000001,20.0,0.0,150.0,58.999999999999986,2.0000000000000004,6.999999999999998,3.999999999999999,3.0,5.999999999999999,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,544.9999999999999
74189.99999999994,48.99999999999999,151.0,81.00000000000001,86.0,143.99999999999997,91.00000000000001,63.999999999999986,39.0,2.0000000000000004,3.999999999999999,2.0000000000000004,11.0,2.0000000000000004,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,617.0
39355.99999999999,21.000000000000004,14.999999999999998,0.0,2.000000000000001,0.0,0.0,5.999999999999999,37.99999999999999,1.0,1.0,0.0,2.0000000000000004,5.999999999999999,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,23.0
76652.99999999996,91.00000000000001,735.9999999999999,62.99999999999998,658.0,143.99999999999997,100.00000000000003,125.99999999999999,45.0,1.0,3.999999999999999,6.999999999999998,11.0,2.0000000000000004,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,2,2,1827.0
90686.99999999999,97.99999999999999,981.9999999999999,16.999999999999996,658.0,23.000000000000004,33.99999999999999,51.00000000000001,31.0,1.0,5.999999999999999,2.0000000000000004,8.000000000000002,2.0000000000000004,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1,1765.0
73449.99999999996,84.99999999999997,1141.9999999999995,51.00000000000001,415.0,89.99999999999997,69.00000000000003,36.99999999999999,32.0,1.0,6.999999999999998,8.000000000000002,11.0,3.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,2,2,1803.9999999999995
31453.999999999993,40.00000000000001,28.000000000000004,0.0,10.999999999999995,0.0,0.0,9.000000000000002,54.000000000000014,3.0,2.0000000000000004,0.0,3.0,8.000000000000002,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,48.0
47139.00000000003,1.9999999999999996,45.99999999999999,0.0,12.000000000000005,0.0,2.0000000000000004,23.000000000000004,61.99999999999999,2.0000000000000004,2.0000000000000004,1.0,2.0000000000000004,6.999999999999998,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,83.0
53377.99999999997,41.00000000000001,488.99999999999983,5.999999999999999,151.99999999999997,8.000000000000002,5.999999999999999,132.0,51.00000000000001,10.000000000000002,9.000000000000002,3.999999999999999,5.999999999999999,8.000000000000002,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,792.9999999999998
19656.00000000001,94.0,25.000000000000004,3.999999999999999,9.000000000000002,5.999999999999999,8.000000000000002,32.0,43.99999999999999,3.0,2.0000000000000004,1.0,3.0,6.999999999999998,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,84.0
45578.99999999998,10.000000000000002,145.0,1.0,33.00000000000001,2.0000000000000004,1.0,1.0,65.99999999999997,1.0,3.999999999999999,1.0,3.999999999999999,5.999999999999999,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,183.0
85485.00000000004,73.00000000000003,629.9999999999998,26.0,611.0,43.99999999999999,17.999999999999996,54.000000000000014,56.00000000000001,1.0,5.999999999999999,5.999999999999999,5.999999999999999,2.0000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1382.9999999999998
55955.99999999996,22.0,760.0000000000002,37.99999999999999,103.99999999999997,50.0,9.000000000000002,37.99999999999999,70.0,2.0000000000000004,6.999999999999998,3.0,3.999999999999999,3.999999999999999,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,999.0000000000002
64191.00000000006,30.0,419.9999999999999,14.999999999999998,186.00000000000003,143.99999999999997,37.99999999999999,14.999999999999998,51.00000000000001,3.0,5.0,3.0,12.999999999999996,3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,817.9999999999999
38808.0,21.000000000000004,125.0,16.999999999999996,52.00000000000001,3.0,18.999999999999996,30.0,42.0,3.999999999999999,5.0,1.0,3.999999999999999,8.000000000000002,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,246.0
57182.99999999995,51.00000000000001,463.99999999999983,5.0,63.999999999999986,6.999999999999998,0.0,70.0,47.99999999999999,8.000000000000002,9.000000000000002,1.0,6.999999999999998,8.000000000000002,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,609.9999999999998
23747.99999999998,97.00000000000004,6.000000000000001,5.999999999999999,29.000000000000004,12.0,14.999999999999998,8.000000000000002,45.99999999999999,3.0,2.0000000000000004,1.0,3.0,8.000000000000002,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,76.0
66303.00000000001,56.00000000000001,1089.9999999999998,12.0,96.0,16.0,12.0,60.00000000000001,42.99999999999999,3.999999999999999,3.0,3.999999999999999,11.0,8.000000000000002,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1285.9999999999998
37367.99999999997,3.9999999999999982,3.000000000000001,2.0000000000000004,10.999999999999995,2.0000000000000004,2.0000000000000004,10.000000000000002,39.0,1.0,1.0,0.0,2.0000000000000004,5.999999999999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,30.0
40800.00000000003,77.0,23.999999999999996,0.0,26.999999999999996,8.000000000000002,30.0,10.000000000000002,50.0,2.0000000000000004,3.0,0.0,3.0,6.999999999999998,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,99.0
71847.00000000003,94.99999999999999,737.0,21.000000000000004,105.99999999999996,55.00000000000002,62.99999999999998,150.0,35.99999999999999,0.0,5.999999999999999,6.999999999999998,9.000000000000002,3.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1132.0
46149.00000000004,35.99999999999999,253.99999999999991,5.999999999999999,71.0,3.999999999999999,0.0,26.999999999999996,39.0,5.0,5.0,1.0,6.999999999999998,5.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,361.9999999999999
78687.0,12.999999999999996,816.9999999999997,97.00000000000004,658.0,143.99999999999997,55.00000000000002,150.0,31.0,1.0,3.999999999999999,5.999999999999999,8.000000000000002,2.0000000000000004,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2,1,1920.9999999999995
49118.00000000003,89.99999999999997,620.0,54.000000000000014,238.99999999999997,99.00000000000004,97.99999999999999,118.99999999999997,42.99999999999999,2.0000000000000004,9.000000000000002,6.999999999999998,10.000000000000002,6.999999999999998,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1229.0
37633.00000000001,48.99999999999999,12.999999999999996,3.999999999999999,20.0,0.0,0.0,1.0,56.999999999999986,2.0000000000000004,1.0,0.0,3.0,9.000000000000002,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,38.0
39766.99999999997,17.999999999999996,113.00000000000003,61.00000000000001,204.00000000000006,33.99999999999999,26.0,47.00000000000001,62.99999999999998,2.0000000000000004,6.999999999999998,1.0,6.999999999999998,8.000000000000002,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,485.0000000000001
26997.00000000001,89.0,6.999999999999998,23.000000000000004,78.0,132.99999999999997,48.99999999999999,143.99999999999997,62.99999999999998,2.0000000000000004,3.999999999999999,2.0000000000000004,5.0,6.999999999999998,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,433.9999999999999
33985.99999999999,42.99999999999999,16.0,2.0000000000000004,17.999999999999996,2.0000000000000004,1.0,5.0,43.99999999999999,1.0,1.0,0.0,3.0,6.999999999999998,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,44.0
57090.99999999999,82.00000000000003,462.0,0.0,23.999999999999996,5.999999999999999,0.0,3.999999999999999,42.0,2.0000000000000004,9.000000000000002,2.0000000000000004,5.0,6.999999999999998,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,496.0
46830.999999999956,84.00000000000001,22.0,2.0000000000000004,10.000000000000002,5.999999999999999,3.999999999999999,33.99999999999999,45.0,2.0000000000000004,1.0,2.0000000000000004,2.0000000000000004,3.999999999999999,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,78.0
83151.00000000006,80.00000000000003,968.0000000000002,97.00000000000004,658.0,137.00000000000006,42.0,150.0,42.0,1.0,5.0,6.999999999999998,10.000000000000002,2.0000000000000004,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,2,3,2052.0
52530.99999999998,68.00000000000001,283.00000000000006,97.00000000000004,151.0,51.00000000000001,71.99999999999999,125.0,42.99999999999999,2.0000000000000004,6.999999999999998,2.0000000000000004,10.000000000000002,5.999999999999999,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,779.0000000000001
15759.000000000007,12.0,0.9999999999999993,2.0000000000000004,5.0,5.999999999999999,0.0,3.0,58.000000000000014,1.0,1.0,0.0,2.0000000000000004,6.999999999999998,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,17.0
43050.00000000003,10.000000000000002,30.0,5.0,23.999999999999996,5.999999999999999,3.0,8.000000000000002,41.00000000000001,2.0000000000000004,2.0000000000000004,0.0,3.999999999999999,5.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,76.0
42996.99999999999,91.00000000000001,4.000000000000001,0.0,5.0,0.0,1.0,5.0,36.99999999999999,1.0,1.0,0.0,2.0000000000000004,6.999999999999998,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,15.0
48917.99999999996,21.000000000000004,52.00000000000001,0.0,9.000000000000002,0.0,0.0,1.0,51.00000000000001,2.0000000000000004,1.0,0.0,3.999999999999999,3.999999999999999,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,62.00000000000001
60033.00000000005,28.000000000000004,61.99999999999999,1.0,56.999999999999986,18.999999999999996,11.0,47.99999999999999,60.00000000000001,2.0000000000000004,2.0000000000000004,1.0,5.0,2.0000000000000004,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,197.99999999999997
34043.000000000015,97.00000000000004,20.0,2.0000000000000004,14.0,3.0,0.0,10.000000000000002,35.99999999999999,1.0,2.0000000000000004,0.0,2.0000000000000004,9.000000000000002,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,49.0
57810.99999999996,48.99999999999999,545.0000000000001,6.999999999999998,114.00000000000001,36.99999999999999,21.000000000000004,78.0,47.99999999999999,5.0,6.999999999999998,2.0000000000000004,11.0,5.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,802.0000000000001
78569.00000000004,14.0,558.0,78.99999999999997,622.0,143.99999999999997,100.00000000000003,94.99999999999999,68.00000000000001,1.0,3.999999999999999,5.999999999999999,3.999999999999999,1.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2,1,1598.0
7500.0000000000055,5.0,6.000000000000001,5.0,4.000000000000001,12.999999999999996,3.999999999999999,25.000000000000004,35.99999999999999,3.999999999999999,2.0000000000000004,1.0,3.0,5.999999999999999,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,57.0
133443.00000000006,36.99999999999999,39.0,1.0,9.000000000000002,2.0000000000000004,0.0,8.000000000000002,42.99999999999999,0.0,1.0,0.0,0.9999999999999998,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-1,0,59.0
23147.99999999998,82.99999999999999,4.000000000000001,5.999999999999999,8.000000000000002,5.999999999999999,3.0,10.000000000000002,29.000000000000004,1.0,2.0000000000000004,0.0,3.0,6.999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,37.0
